"step","name","platform","age_range","download_dt","users_count","count_rides"
"2","ride_requested","android","","2021-04-04","4","112"
"2","ride_requested","android","","2021-04-05","3","119"
"2","ride_requested","android","","2021-04-06","5","145"
"2","ride_requested","android","","2021-04-07","2","55"
"2","ride_requested","android","","2021-04-08","2","63"
"2","ride_requested","android","","2021-04-09","3","97"
"2","ride_requested","android","","2021-04-10","1","31"
"2","ride_requested","android","","2021-04-11","4","100"
"2","ride_requested","android","","2021-04-12","1","42"
"2","ride_requested","android","","2021-04-13","2","76"
"2","ride_requested","android","","2021-04-14","4","116"
"2","ride_requested","android","","2021-04-15","6","210"
"2","ride_requested","android","","2021-04-16","2","76"
"2","ride_requested","android","","2021-04-17","3","91"
"2","ride_requested","android","","2021-04-18","2","73"
"2","ride_requested","android","","2021-04-19","2","66"
"2","ride_requested","android","","2021-04-20","8","276"
"2","ride_requested","android","","2021-04-21","2","50"
"2","ride_requested","android","","2021-04-22","7","218"
"2","ride_requested","android","","2021-04-23","3","84"
"2","ride_requested","android","","2021-04-24","2","83"
"2","ride_requested","android","","2021-04-25","6","193"
"2","ride_requested","android","","2021-04-26","1","27"
"2","ride_requested","android","","2021-04-27","1","20"
"2","ride_requested","android","","2021-04-28","6","189"
"2","ride_requested","android","","2021-04-29","3","96"
"2","ride_requested","android","","2021-04-30","1","23"
"2","ride_requested","android","","2021-05-01","1","28"
"2","ride_requested","android","","2021-05-02","1","30"
"2","ride_requested","android","","2021-05-03","7","210"
"2","ride_requested","android","","2021-05-04","4","122"
"2","ride_requested","android","","2021-05-05","2","66"
"2","ride_requested","android","","2021-05-06","3","111"
"2","ride_requested","android","","2021-05-07","5","170"
"2","ride_requested","android","","2021-05-08","1","23"
"2","ride_requested","android","","2021-05-09","3","83"
"2","ride_requested","android","","2021-05-10","3","79"
"2","ride_requested","android","","2021-05-11","2","69"
"2","ride_requested","android","","2021-05-12","3","101"
"2","ride_requested","android","","2021-05-13","2","62"
"2","ride_requested","android","","2021-05-14","7","195"
"2","ride_requested","android","","2021-05-15","5","141"
"2","ride_requested","android","","2021-05-16","1","16"
"2","ride_requested","android","","2021-05-18","3","97"
"2","ride_requested","android","","2021-05-20","1","31"
"2","ride_requested","android","","2021-05-21","4","109"
"2","ride_requested","android","","2021-05-22","2","58"
"2","ride_requested","android","","2021-05-23","4","128"
"2","ride_requested","android","","2021-05-24","3","95"
"2","ride_requested","android","","2021-05-25","3","84"
"2","ride_requested","android","","2021-05-26","3","85"
"2","ride_requested","android","","2021-05-27","3","94"
"2","ride_requested","android","","2021-05-28","3","108"
"2","ride_requested","android","","2021-05-29","6","186"
"2","ride_requested","android","","2021-05-30","2","61"
"2","ride_requested","android","","2021-05-31","7","200"
"2","ride_requested","android","","2021-06-01","2","52"
"2","ride_requested","android","","2021-06-02","1","48"
"2","ride_requested","android","","2021-06-03","5","176"
"2","ride_requested","android","","2021-06-04","1","42"
"2","ride_requested","android","","2021-06-05","2","69"
"2","ride_requested","android","","2021-06-06","7","250"
"2","ride_requested","android","","2021-06-07","4","125"
"2","ride_requested","android","","2021-06-08","3","95"
"2","ride_requested","android","","2021-06-09","2","66"
"2","ride_requested","android","","2021-06-10","1","38"
"2","ride_requested","android","","2021-06-11","5","160"
"2","ride_requested","android","","2021-06-12","5","177"
"2","ride_requested","android","","2021-06-13","5","161"
"2","ride_requested","android","","2021-06-14","1","29"
"2","ride_requested","android","","2021-06-15","1","28"
"2","ride_requested","android","","2021-06-16","6","170"
"2","ride_requested","android","","2021-06-17","7","208"
"2","ride_requested","android","","2021-06-18","2","57"
"2","ride_requested","android","","2021-06-19","3","108"
"2","ride_requested","android","","2021-06-20","6","183"
"2","ride_requested","android","","2021-06-21","7","212"
"2","ride_requested","android","","2021-06-22","3","88"
"2","ride_requested","android","","2021-06-23","2","63"
"2","ride_requested","android","","2021-06-24","2","64"
"2","ride_requested","android","","2021-06-25","1","19"
"2","ride_requested","android","","2021-06-26","3","81"
"2","ride_requested","android","","2021-06-27","5","188"
"2","ride_requested","android","","2021-06-28","4","121"
"2","ride_requested","android","","2021-06-29","9","300"
"2","ride_requested","android","","2021-06-30","1","38"
"2","ride_requested","android","","2021-07-01","2","66"
"2","ride_requested","android","","2021-07-03","2","67"
"2","ride_requested","android","","2021-07-04","1","31"
"2","ride_requested","android","","2021-07-05","1","30"
"2","ride_requested","android","","2021-07-07","2","45"
"2","ride_requested","android","","2021-07-10","4","127"
"2","ride_requested","android","","2021-07-11","4","112"
"2","ride_requested","android","","2021-07-12","1","34"
"2","ride_requested","android","","2021-07-13","4","113"
"2","ride_requested","android","","2021-07-14","1","28"
"2","ride_requested","android","","2021-07-15","3","91"
"2","ride_requested","android","","2021-07-16","2","69"
"2","ride_requested","android","","2021-07-17","3","82"
"2","ride_requested","android","","2021-07-18","1","25"
"2","ride_requested","android","","2021-07-19","4","145"
"2","ride_requested","android","","2021-07-20","1","30"
"2","ride_requested","android","","2021-07-21","2","68"
"2","ride_requested","android","","2021-07-22","7","204"
"2","ride_requested","android","","2021-07-23","3","92"
"2","ride_requested","android","","2021-07-25","5","145"
"2","ride_requested","android","","2021-07-26","6","178"
"2","ride_requested","android","","2021-07-27","3","82"
"2","ride_requested","android","","2021-07-28","4","113"
"2","ride_requested","android","","2021-07-29","2","76"
"2","ride_requested","android","","2021-07-30","2","78"
"2","ride_requested","android","","2021-07-31","2","52"
"2","ride_requested","android","","2021-08-01","1","39"
"2","ride_requested","android","","2021-08-02","3","89"
"2","ride_requested","android","","2021-08-03","3","66"
"2","ride_requested","android","","2021-08-04","3","78"
"2","ride_requested","android","","2021-08-05","4","138"
"2","ride_requested","android","","2021-08-06","3","83"
"2","ride_requested","android","","2021-08-07","8","210"
"2","ride_requested","android","","2021-08-08","4","147"
"2","ride_requested","android","","2021-08-09","3","98"
"2","ride_requested","android","","2021-08-10","3","83"
"2","ride_requested","android","","2021-08-11","2","46"
"2","ride_requested","android","","2021-08-13","2","50"
"2","ride_requested","android","","2021-08-14","4","105"
"2","ride_requested","android","","2021-08-15","1","32"
"2","ride_requested","android","","2021-08-16","2","73"
"2","ride_requested","android","","2021-08-17","2","59"
"2","ride_requested","android","","2021-08-18","2","52"
"2","ride_requested","android","","2021-08-19","5","152"
"2","ride_requested","android","","2021-08-20","5","154"
"2","ride_requested","android","","2021-08-22","1","35"
"2","ride_requested","android","","2021-08-23","5","174"
"2","ride_requested","android","","2021-08-24","1","29"
"2","ride_requested","android","","2021-08-26","2","64"
"2","ride_requested","android","","2021-08-27","4","121"
"2","ride_requested","android","","2021-08-28","2","51"
"2","ride_requested","android","","2021-08-29","5","150"
"2","ride_requested","android","","2021-08-30","5","172"
"2","ride_requested","android","","2021-08-31","4","156"
"2","ride_requested","android","","2021-09-01","2","62"
"2","ride_requested","android","","2021-09-02","3","113"
"2","ride_requested","android","","2021-09-03","1","27"
"2","ride_requested","android","","2021-09-04","1","24"
"2","ride_requested","android","","2021-09-05","3","81"
"2","ride_requested","android","","2021-09-06","2","80"
"2","ride_requested","android","","2021-09-07","3","86"
"2","ride_requested","android","","2021-09-08","3","69"
"2","ride_requested","android","","2021-09-09","1","24"
"2","ride_requested","android","","2021-09-10","2","79"
"2","ride_requested","android","","2021-09-11","1","34"
"2","ride_requested","android","","2021-09-13","4","154"
"2","ride_requested","android","","2021-09-14","1","28"
"2","ride_requested","android","","2021-09-15","5","142"
"2","ride_requested","android","","2021-09-16","1","22"
"2","ride_requested","android","","2021-09-17","3","103"
"2","ride_requested","android","","2021-09-18","3","101"
"2","ride_requested","android","","2021-09-19","3","126"
"2","ride_requested","android","","2021-09-20","3","83"
"2","ride_requested","android","","2021-09-21","2","51"
"2","ride_requested","android","","2021-09-22","4","109"
"2","ride_requested","android","","2021-09-23","1","21"
"2","ride_requested","android","","2021-09-24","1","54"
"2","ride_requested","android","","2021-09-25","3","88"
"2","ride_requested","android","","2021-09-26","4","149"
"2","ride_requested","android","","2021-09-27","2","60"
"2","ride_requested","android","","2021-09-28","3","99"
"2","ride_requested","android","","2021-09-29","3","89"
"2","ride_requested","android","","2021-09-30","2","65"
"2","ride_requested","android","","2021-10-01","3","111"
"2","ride_requested","android","","2021-10-02","7","222"
"2","ride_requested","android","","2021-10-03","6","188"
"2","ride_requested","android","","2021-10-04","4","108"
"2","ride_requested","android","","2021-10-05","4","126"
"2","ride_requested","android","","2021-10-06","3","107"
"2","ride_requested","android","","2021-10-07","3","109"
"2","ride_requested","android","","2021-10-08","2","57"
"2","ride_requested","android","","2021-10-09","5","136"
"2","ride_requested","android","","2021-10-10","6","184"
"2","ride_requested","android","","2021-10-11","1","37"
"2","ride_requested","android","","2021-10-12","7","226"
"2","ride_requested","android","","2021-10-13","2","65"
"2","ride_requested","android","","2021-10-14","7","271"
"2","ride_requested","android","","2021-10-15","6","181"
"2","ride_requested","android","","2021-10-16","2","60"
"2","ride_requested","android","","2021-10-17","3","98"
"2","ride_requested","android","","2021-10-18","6","199"
"2","ride_requested","android","","2021-10-19","5","172"
"2","ride_requested","android","","2021-10-20","2","50"
"2","ride_requested","android","","2021-10-21","3","86"
"2","ride_requested","android","","2021-10-22","5","153"
"2","ride_requested","android","","2021-10-23","5","121"
"2","ride_requested","android","","2021-10-24","1","41"
"2","ride_requested","android","","2021-10-25","3","85"
"2","ride_requested","android","","2021-10-26","3","91"
"2","ride_requested","android","","2021-10-27","3","78"
"2","ride_requested","android","","2021-10-28","4","130"
"2","ride_requested","android","","2021-10-29","1","32"
"2","ride_requested","android","","2021-10-30","1","35"
"2","ride_requested","android","","2021-10-31","10","313"
"2","ride_requested","android","","2021-11-01","2","51"
"2","ride_requested","android","","2021-11-02","5","168"
"2","ride_requested","android","","2021-11-03","2","91"
"2","ride_requested","android","","2021-11-04","5","158"
"2","ride_requested","android","","2021-11-05","8","295"
"2","ride_requested","android","","2021-11-06","4","111"
"2","ride_requested","android","","2021-11-07","4","133"
"2","ride_requested","android","","2021-11-08","4","136"
"2","ride_requested","android","","2021-11-09","4","89"
"2","ride_requested","android","","2021-11-10","1","18"
"2","ride_requested","android","","2021-11-11","4","121"
"2","ride_requested","android","","2021-11-12","4","152"
"2","ride_requested","android","","2021-11-13","3","87"
"2","ride_requested","android","","2021-11-14","3","99"
"2","ride_requested","android","","2021-11-15","4","114"
"2","ride_requested","android","","2021-11-16","3","98"
"2","ride_requested","android","","2021-11-17","2","63"
"2","ride_requested","android","","2021-11-18","1","27"
"2","ride_requested","android","","2021-11-19","1","23"
"2","ride_requested","android","","2021-11-20","3","115"
"2","ride_requested","android","","2021-11-21","3","105"
"2","ride_requested","android","","2021-11-22","3","97"
"2","ride_requested","android","","2021-11-23","1","38"
"2","ride_requested","android","","2021-11-24","8","203"
"2","ride_requested","android","","2021-11-25","3","111"
"2","ride_requested","android","","2021-11-26","3","83"
"2","ride_requested","android","","2021-11-27","2","65"
"2","ride_requested","android","","2021-11-28","2","78"
"2","ride_requested","android","","2021-11-29","4","135"
"2","ride_requested","android","","2021-12-01","1","35"
"2","ride_requested","android","","2021-12-02","4","133"
"2","ride_requested","android","","2021-12-03","1","22"
"2","ride_requested","android","","2021-12-04","1","26"
"2","ride_requested","android","","2021-12-05","2","72"
